index,Category,Organization,Filed,Sub-Docket,Accession,Description,Accession_Num
498,Filed By,NASUCA,08/17/2022,0,20220817-5285 Go to Doc InfoGo to File List,Initial Comments of the National Association of State Utility Consumer Advocates under RM21-17.,20220817-5285
500,Filed By,"American Clean Power Association Advanced Energy Economy Solar Energy Industries Association , American Council on Renewable Energy ,",06/01/2022,0,20220601-5320 Go to Doc InfoGo to File List,Comments of Clean Energy Coalition under AD21-15 et. al.,20220601-5320
505,Filed By,Smart Electric Power Alliance,07/08/2022,0,20220708-5010 Go to Doc InfoGo to File List,Comments of Smart Electric Power Alliance under RM21-17.,20220708-5010
506,Filed By,Tabors Caramanis Rudkevich,07/18/2022,0,20220718-5106 Go to Doc InfoGo to File List,Comments of Tabors Caramanis Rudkevich under RM21-17.,20220718-5106
508,Filed By,Microgrid Resources Coalition,07/18/2022,0,20220718-5113 Go to Doc InfoGo to File List,Comments of Microgrid Resources Coalition under RM21-17.,20220718-5113
510,Filed By,Georgia Public Service Commission,07/27/2022,0,20220727-5114 Go to Doc InfoGo to File List,Motion of Georgia Public Service Commission for Extension of Time to Submit Comments and Request for Expedited Action under RM21-17.,20220727-5114
512,Filed By,"Potomac Economics, Ltd.",08/04/2022,0,20220804-5002 Go to Doc InfoGo to File List,"Comments of Potomac Economics, Ltd. under RM21-17.",20220804-5002
514,Filed By,LADWP,08/11/2022,0,20220811-5030 Go to Doc InfoGo to File List,Comments of Los Angeles Department of Water and Power under RM21-17.,20220811-5030
516,Filed By,New England Power Pool Participants Committee,08/12/2022,0,20220812-5158 Go to Doc InfoGo to File List,Initial Comments of the New England Power Pool Participants Committee under RM21-17.,20220812-5158
518,Filed By,National Electrical Manufacturers Association,08/15/2022,0,20220815-5021 Go to Doc InfoGo to File List,Comments of National Electrical Manufacturers Association under RM21-17.,20220815-5021
519,Filed By,Individual No Affiliation,08/15/2022,0,20220815-5065 Go to Doc InfoGo to File List,Comments of Handy Law LLC under RM21-17.,20220815-5065
520,Filed By,Vermont Electric Power Company,08/15/2022,0,20220815-5122 Go to Doc InfoGo to File List,"Comments of Vermont Electric Power Company, Inc. et. al. under RM21-17.",20220815-5122
521,Filed By,Alabama Public Service Commission,08/16/2022,0,20220816-5042 Go to Doc InfoGo to File List,Comments of Alabama Public Service Commission under RM21-17.,20220816-5042
522,Filed By,American Council on Renewable Energy,08/16/2022,0,20220816-5085 Go to Doc InfoGo to File List,Comments of American Council on Renewable Energy et. al. under RM21-17.,20220816-5085
523,Filed By,Center for Biological Diversity,08/16/2022,0,20220816-5121 Go to Doc InfoGo to File List,Comments of Center for Biological Diversity under RM21-17.,20220816-5121
524,Filed By,UNITED STATES SENATOR,08/16/2022,0,20220816-4000 Go to Doc InfoGo to File List,"Comments of United States Senator John Hickenlooper et al, re the proposed reforms to how to approach critical electric transmission system infrastructure under RM22-14 et al.",20220816-4000
525,Filed By,RMI,08/16/2022,0,20220816-5125 Go to Doc InfoGo to File List,Comments of RMI under RM21-17.,20220816-5125
527,Filed By,"Smart Wires, Inc.",08/16/2022,0,20220816-5126 Go to Doc InfoGo to File List,"Comments of Smart Wires, Inc. under RM21-17.",20220816-5126
528,Filed By,American Council on Renewable Energy,08/16/2022,0,20220816-5129 Go to Doc InfoGo to File List,Comments of American Council on Renewable Energy et. al. under RM21-17.,20220816-5129
529,Filed By,Nebraska Power Review Board,08/16/2022,0,20220816-5133 Go to Doc InfoGo to File List,Comments of Nebraska Power Review Board under RM21-17.,20220816-5133
530,Filed By,GridLab,08/16/2022,0,20220816-5142 Go to Doc InfoGo to File List,Comments of GridLab under RM21-17.,20220816-5142
531,Filed By,Pennsylvania Public Utility Commission,08/16/2022,0,20220816-5053 Go to Doc InfoGo to File List,Comments of Pennsylvania Public Utility Commission under RM21-17.,20220816-5053
532,Filed By,Consumer Organizations,08/16/2022,0,20220816-5006 Go to Doc InfoGo to File List,Joint Comments of Consumer Organizations under RM21-17.,20220816-5006
533,Filed By,"NRG Energy, Inc.",08/16/2022,0,20220816-5007 Go to Doc InfoGo to File List,"Comments of NRG Energy, Inc. under RM21-17.",20220816-5007
534,Filed By,MINNESOTA PUBLIC UTILITIES COMMISSION Minnesota Department of Commerce,08/16/2022,0,20220816-5103 Go to Doc InfoGo to File List,Initial Joint Comments of the Minnesota Public Utilities Commission and Minnesota Department of Commerce under RM21-17.,20220816-5103
536,Filed By,Duke Energy Corporation,08/17/2022,0,20220817-5094 Go to Doc InfoGo to File List,Comments of Duke Energy Corporation under RM21-17.,20220817-5094
537,Filed By,Edison Electric Institute,08/17/2022,0,20220817-5096 Go to Doc InfoGo to File List,Initial Comments of the Edison Electric Institute under RM21-17.,20220817-5096
538,Filed By,Transmission Agency of Northern California,08/17/2022,0,20220817-5101 Go to Doc InfoGo to File List,Comments of the Transmission Agency of Northern California under RM21-17.,20220817-5101
539,Filed By,"Invenergy Solar Development North America LLC Invenergy Thermal Development LLC Invenergy Wind Development North America LLC , Invenergy Transmission LLC ,",08/17/2022,0,20220817-5125 Go to Doc InfoGo to File List,"Comments of Invenergy Solar Development North America LLC, et. al. under RM21-17.",20220817-5125
540,Filed By,Developers Advocating Transmission Advancements,08/17/2022,0,20220817-5078 Go to Doc InfoGo to File List,Initial Comments of Developers Advocating Transmission Advancements under RM21-17.,20220817-5078
541,Filed By,National Association of State Energy Officials,08/17/2022,0,20220817-5085 Go to Doc InfoGo to File List,Comments of the National Association of State Energy Officials under RM21-17.,20220817-5085
542,Filed By,Large Public Power Council,08/17/2022,0,20220817-5115 Go to Doc InfoGo to File List,Comments of Large Public Power Council under RM21-17.,20220817-5115
543,Filed By,Public Utilities Commission of Nevada,08/17/2022,0,20220817-5128 Go to Doc InfoGo to File List,Initial Comments of Public Utilities Commission of Nevada under RM21-17.,20220817-5128
544,Filed By,"PacifiCorp NV Energy, Inc.",08/17/2022,0,20220817-5120 Go to Doc InfoGo to File List,"Comments of PacifiCorp, et. al. under RM21-17.",20220817-5120
545,Filed By,"Middle River Power, LLC",08/17/2022,0,20220817-5122 Go to Doc InfoGo to File List,"Initial Comments of Middle River Power, LLC under RM21-17.",20220817-5122
546,Filed By,"Organization of MISO States, Inc.",08/17/2022,0,20220817-5123 Go to Doc InfoGo to File List,"Initial Comments of the Organization of Midcontinent Independent System Operator States, Inc. under RM21-17.",20220817-5123
547,Filed By,"Dominion Energy Services, Inc.",08/17/2022,0,20220817-5084 Go to Doc InfoGo to File List,"Comments of Dominion Energy Services, Inc. under RM21-17.",20220817-5084
548,Filed By,New York Power Authority,08/17/2022,0,20220817-5087 Go to Doc InfoGo to File List,"Comments of New York Power Authority, Inc. under RM21-17.",20220817-5087
549,Filed By,Form Energy,08/17/2022,0,20220817-5089 Go to Doc InfoGo to File List,"Comments of Form Energy, Inc. under RM21-17.",20220817-5089
550,Filed By,Pattern Energy Group LP,08/17/2022,0,20220817-5090 Go to Doc InfoGo to File List,Comments of Pattern Energy Group LP under RM21-17.,20220817-5090
551,Filed By,Business Council for Sustainable Energy,08/17/2022,0,20220817-5119 Go to Doc InfoGo to File List,Comments of the Business Council for Sustainable Energy under RM21-17.,20220817-5119
552,Filed By,Iowa Utilities Board,08/17/2022,0,20220817-5319 Go to Doc InfoGo to File List,Comments of Iowa Utilities Board under RM21-17.,20220817-5319
553,Filed By,ENVIRONMENTAL LAW & POLICY CENTER,08/17/2022,0,20220817-5313 Go to Doc InfoGo to File List,Comments of Conservation and Renewable Energy (CARE) Coalition under RM21-17.,20220817-5313
554,Filed By,MISO Transmission Owners,08/17/2022,0,20220817-5317 Go to Doc InfoGo to File List,Initial Comments of the MISO Transmission Owners under RM21-17.,20220817-5317
555,Filed By,North Carolina Utilities Commission Public Staff,08/17/2022,0,20220817-5318 Go to Doc InfoGo to File List,Joint Comments of the Non-RTO NASUCA States under RM21-17.,20220817-5318
556,Filed By,Indiana Utility Regulatory Commission,08/17/2022,0,20220817-5018 Go to Doc InfoGo to File List,Comments of Indiana Utility Regulatory Commission under RM21-17.,20220817-5018
557,Filed By,"Market Monitoring Unit of Southwest Power Pool, Inc.",08/17/2022,0,20220817-5035 Go to Doc InfoGo to File List,Comments of Market Monitoring Unit of Southwest Power Pool under RM21-17.,20220817-5035
558,Filed By,ELCON,08/17/2022,0,20220817-5057 Go to Doc InfoGo to File List,Comments of Electricity Consumers Resource Council under RM21-17.,20220817-5057
559,Filed By,Great River Energy,08/17/2022,0,20220817-5060 Go to Doc InfoGo to File List,Comments of the Coalition of Midcontinent Independent System Operator Generation and Transmission Cooperatives under RM21-17.,20220817-5060
560,Filed By,Clean Energy States Alliance,08/17/2022,0,20220817-5162 Go to Doc InfoGo to File List,Comments of Clean Energy States Alliance under RM21-17.,20220817-5162
561,Filed By,"International Transmission Company, et al.",08/17/2022,0,20220817-5163 Go to Doc InfoGo to File List,"Comments of International Transmission Company, et al. under RM21-17.",20220817-5163
562,Filed By,Attorney General's Office,08/17/2022,0,20220817-5164 Go to Doc InfoGo to File List,Comments of Washington Utilities and Transportation Commission et. al. under RM21-17.,20220817-5164
563,Filed By,New England for Offshore Wind,08/17/2022,0,20220817-5184 Go to Doc InfoGo to File List,Comments of New England for Offshore Wind under RM21-17.,20220817-5184
564,Filed By,"Massachusetts Municipal Wholesale Electric Company New Hampshire Electric Cooperative, Inc. Connecticut Municipal Electric Energy Cooperative , Vermont Public Power Supply Authority ,",08/17/2022,0,20220817-5189 Go to Doc InfoGo to File List,"Comments of Massachusetts Municipal Wholesale Electric Company, et. al. under RM21-17.",20220817-5189
565,Filed By,Southern Renewable Energy Association,08/17/2022,0,20220817-5204 Go to Doc InfoGo to File List,Comments of Southern Renewable Energy Association under RM21-17.,20220817-5204
566,Filed By,Six Cities CA,08/17/2022,0,20220817-5205 Go to Doc InfoGo to File List,"Comments on Behalf of the Cities of Anaheim, Azusa, Banning, Colton, Pasadena, and Riverside, California under RM21-17.",20220817-5205
567,Filed By,Advanced Energy Buyers Group,08/17/2022,0,20220817-5219 Go to Doc InfoGo to File List,Comments of Advanced Energy Buyers Group under RM21-17.,20220817-5219
568,Filed By,"American Municipal Power, Inc.",08/17/2022,0,20220817-5220 Go to Doc InfoGo to File List,"Comments of American Municipal Power, Inc. under RM21-17.",20220817-5220
569,Filed By,"City of New York, New York",08/17/2022,0,20220817-5233 Go to Doc InfoGo to File List,"Initial Comments of City of New York, New York under RM21-17.",20220817-5233
570,Filed By,"Utility Intervention Unit, New York State Department of Stat",08/17/2022,0,20220817-5235 Go to Doc InfoGo to File List,"Comments of Utility Intervention Unit, New York State Department of State under RM21-17.",20220817-5235
571,Filed By,"Pine Gate Renewables, LLC",08/17/2022,0,20220817-5049 Go to Doc InfoGo to File List,"Comments of Pine Gate Renewables, LLC under RM21-17.",20220817-5049
572,Filed By,"Handy Law, LLC",08/17/2022,0,20220817-5050 Go to Doc InfoGo to File List,"Motion to Intervene and Comments of Handy Law, LLC under RM21-17.",20220817-5050
573,Filed By,R Street Institute,08/17/2022,0,20220817-5207 Go to Doc InfoGo to File List,Comments of the R Street Institute under RM21-17.,20220817-5207
574,Filed By,Massachusetts Attorney General Maura Healey,08/17/2022,0,20220817-5210 Go to Doc InfoGo to File List,Initial Comments of Massachusetts Attorney General Maura Healey under RM21-17.,20220817-5210
575,Filed By,"New York Transmission Owners Central Hudson Gas & Electric Corporation New York Power Authority , New York State Electric & Gas Corporation , Rochester Gas and Electric Corporation , Niagara Mohawk d/b/a/ National Grid , Consolidated Edison Company of New York, Inc. , Orange and Rockland Utilities, Inc. , Long Island Power Authority ,",08/17/2022,0,20220817-5212 Go to Doc InfoGo to File List,"Comments of New York Transmission Owners, et. al. under RM21-17.",20220817-5212
576,Filed By,"Avangrid, Inc.",08/17/2022,0,20220817-5244 Go to Doc InfoGo to File List,"Comments of Avangrid, Inc. under RM21-17.",20220817-5244
577,Filed By,Idaho Public Utilities Commission,08/17/2022,0,20220817-5245 Go to Doc InfoGo to File List,Comments of Idaho Public Utilities Commission under RM21-17.,20220817-5245
578,Filed By,The Office of the Ohio Consumers' Counsel,08/17/2022,0,20220817-5260 Go to Doc InfoGo to File List,Comments of The Office of the Ohio Consumers' Counsel under RM21-17.,20220817-5260
579,Filed By,"NextEra Energy, Inc.",08/17/2022,0,20220817-5265 Go to Doc InfoGo to File List,"Initial Comments of NextEra Energy, Inc. under RM21-17.",20220817-5265
580,Filed By,CPUC,08/17/2022,0,20220817-5255 Go to Doc InfoGo to File List,Initial Comments of the California Public Utilities Commission under RM21-17.,20220817-5255
581,Filed By,New Mexico Renewable Energy Transmission Authority,08/17/2022,0,20220817-5256 Go to Doc InfoGo to File List,Comments of the New Mexico Renewable Energy Transmission Authority under RM21-17.,20220817-5256
582,Filed By,Electricity Transmission Competition Coalition,08/17/2022,0,20220817-5258 Go to Doc InfoGo to File List,Comments by the Electricity Transmission Competition Coalition in Opposition to Certain Aspects of the Proposed Rule under RM21-17.,20220817-5258
583,Filed By,California Department of Water Resources State Water Project,08/17/2022,0,20220817-5259 Go to Doc InfoGo to File List,Comments of California Department of Water Resources State Water Project under RM21-17.,20220817-5259
584,Filed By,Eversource Energy Service Company,08/17/2022,0,20220817-5266 Go to Doc InfoGo to File List,Comments of Eversource Energy Service Company under RM21-17.,20220817-5266
585,Filed By,California Independent System Operator Corporation,08/17/2022,0,20220817-5290 Go to Doc InfoGo to File List,Comments of California Independent System Operator Corporation under RM21-17.,20220817-5290
586,Filed By,Transmission Dependent Utility Systems,08/17/2022,0,20220817-5314 Go to Doc InfoGo to File List,Comments of The Transmission Dependent Utility Systems under RM21-17.,20220817-5314
587,Filed By,National Rural Electric Cooperative Association,08/17/2022,0,20220817-5316 Go to Doc InfoGo to File List,Comments of National Rural Electric Cooperative Association under RM21-17.,20220817-5316
588,Filed By,Omaha Public Power District,08/17/2022,0,20220817-5252 Go to Doc InfoGo to File List,Comments of Omaha Public Power District under RM21-17.,20220817-5252
589,Filed By,Ohio Federal Energy Advocate,08/17/2022,0,20220817-5254 Go to Doc InfoGo to File List,Comments of the Public Utilities Commission of Ohio's Office of the Federal Energy Advocate under RM21-17.,20220817-5254
590,Filed By,"NATURAL RESOURCES DEFENSE COUNCIL Sustainable FERC Project Western Resources Advocates , Environmental Defense Fund , Southface Institute , SOUTHERN ENVIRONMENTAL LAW CENTER , Acadia Center , Conservation Law Foundation , NW Energy Coalition , Fresh Energy , Sierra Club ,",08/17/2022,0,20220817-5270 Go to Doc InfoGo to File List,Comments of Public Interest Organizations under RM21-17.,20220817-5270
591,Filed By,California Municipal Utilities Association,08/17/2022,0,20220817-5272 Go to Doc InfoGo to File List,Comments of the California Municipal Utilities Association under RM21-17.,20220817-5272
592,Filed By,Arizona Public Service Company,08/17/2022,0,20220817-5275 Go to Doc InfoGo to File List,Comments of Arizona Public Service Company under RM21-17.,20220817-5275
593,Filed By,"Americans for Fair Energy Prices, Inc.",08/17/2022,0,20220817-5278 Go to Doc InfoGo to File List,"Comments of Americans for Fair Energy Prices, Inc. under RM21-17.",20220817-5278
594,Filed By,"Entergy Services, LLC Entergy Arkansas, LLC Entergy Louisiana, LLC , Entergy Mississippi, LLC , Entergy New Orleans, LLC , Entergy Texas, Inc. ,",08/17/2022,0,20220817-5315 Go to Doc InfoGo to File List,"Initial Comments of Entergy Services, LLC, et. al. under RM21-17.",20220817-5315
597,Filed By,NAACP Grand Rapids,08/17/2022,0,20220817-5284 Go to Doc InfoGo to File List,Comments of Greater Grand Rapids Chapter of the National Association for the Advancement of Colored People under RM21-17.,20220817-5284
598,Filed By,NASUCA,08/17/2022,0,20220817-5285 Go to Doc InfoGo to File List,Initial Comments of the National Association of State Utility Consumer Advocates under RM21-17.,20220817-5285
600,Filed By,Interwest Energy Alliance,08/17/2022,0,20220817-5029 Go to Doc InfoGo to File List,Comments of Interwest Energy Alliance under RM21-17.,20220817-5029
601,Filed By,American Chemistry Council,08/18/2022,0,20220818-5005 Go to Doc InfoGo to File List,Comments of American Chemistry Council under RM21-17.,20220818-5005
602,Filed By,Kansas Corporation Commission,08/18/2022,0,20220818-5008 Go to Doc InfoGo to File List,Initial Comments of Kansas Corporation Commission Chairman Dwight Keen under RM21-17.,20220818-5008
603,Filed By,WE ACT for Environmental Justice,08/18/2022,0,20220818-5001 Go to Doc InfoGo to File List,Comments of We Act for Environmental Justice under RM21-17.,20220818-5001
604,Filed By,California Energy Commission,08/18/2022,0,20220818-5004 Go to Doc InfoGo to File List,Comments of the California Energy Commission under RM21-17.,20220818-5004
605,Filed By,Grid United LLC,08/18/2022,0,20220818-5012 Go to Doc InfoGo to File List,Comments of Grid United LLC under RM21-17.,20220818-5012
606,Filed By,"Monitoring Analytics, LLC",08/18/2022,0,20220818-5017 Go to Doc InfoGo to File List,Comments of the Independent Market Monitor for PJM under RM21-17.,20220818-5017
608,Filed By,"QCoefficient, Inc.",08/18/2022,0,20220818-5010 Go to Doc InfoGo to File List,"Initial Comments of QCoefficient, Inc. Buildings as Batteries under RM21-17.",20220818-5010
609,Filed By,Individual No Affiliation,08/18/2022,0,20220818-5014 Go to Doc InfoGo to File List,Comments of Wisconsin State Senator Robert L Cowles under RM21-17.,20220818-5014
611,Filed By,MEMBER OF CONGRESS US SENATOR,08/18/2022,0,20220818-4000 Go to Doc InfoGo to File List,Comments of Congress of the United States re Transmission Planning to Lower Costs and Improve Grid Reliability under RM21-17.,20220818-4000
612,Filed By,Georgia Public Service Commission,08/18/2022,0,20220818-5036 Go to Doc InfoGo to File List,Comments of Georgia Public Service Commission under RM21-17.,20220818-5036
613,Filed By,Evergreen Action,08/18/2022,0,20220818-5026 Go to Doc InfoGo to File List,"Comments of 4,440 people collected by Evergreen Action under RM21-17.",20220818-5026
614,Filed By,Kansas Corporation Commission,08/23/2022,0,20220823-5094 Go to Doc InfoGo to File List,Initial Comments of the Kansas Corporation Commission under RM21-17.,20220823-5094
616,Filed By,MISO Transmission Owners,09/06/2022,0,20220906-5110 Go to Doc InfoGo to File List,"MISO Transmission Owners submits revision to initial comments dated August 17, 2022 under RM21-17.",20220906-5110
619,Filed By,"Institute for Policy Integrity, New York University School o",09/19/2022,0,20220919-5116 Go to Doc InfoGo to File List,Reply Comments of the Institute for Policy Integrity at New York University School of Law under RM21-17.,20220919-5116
620,Filed By,WIRES,09/19/2022,0,20220919-5143 Go to Doc InfoGo to File List,Comments of WIRES under RM21-17.,20220919-5143
621,Filed By,ENGIE North America Inc.,09/19/2022,0,20220919-5144 Go to Doc InfoGo to File List,Comments of ENGIE North America Inc. under RM21-17.,20220919-5144
622,Filed By,The ITM Coalition,09/19/2022,0,20220919-5145 Go to Doc InfoGo to File List,Reply Comments of The ITM Coalition under RM21-17.,20220919-5145
623,Filed By,"NextEra Energy, Inc.",09/19/2022,0,20220919-5147 Go to Doc InfoGo to File List,"Reply Comments of NextEra Energy, Inc. under RM21-17.",20220919-5147
624,Filed By,"PJM Interconnection, L.L.C.",09/19/2022,0,20220919-5148 Go to Doc InfoGo to File List,"Reply Comments of PJM Interconnection, L.L.C. under RM21-17.",20220919-5148
625,Filed By,Industrial Customer Organizations,09/19/2022,0,20220919-5155 Go to Doc InfoGo to File List,Reply Comments of The Industrial Customer Organizations under RM21-17.,20220919-5155
626,Filed By,"NATURAL RESOURCES DEFENSE COUNCIL Sustainable FERC Project Sierra Club , Southface Institute , Environmental Defense Fund , Acadia Center , SOUTHERN ENVIRONMENTAL LAW CENTER , Conservation Law Foundation , NW Energy Coalition , Western Resources Advocates ,",09/19/2022,0,20220919-5156 Go to Doc InfoGo to File List,Reply Comments of Public Interest Organizations under RM21-17.,20220919-5156
627,Filed By,"American Clean Power Association Alliance for Clean Energy New York Clean Grid Alliance , Mid-Atlantic Renewable Energy Coalition ,",09/19/2022,0,20220919-5179 Go to Doc InfoGo to File List,"Reply Comments of the American Clean Power Association, et al. on Notice of Proposed Rulemaking under EM21-17.",20220919-5179
629,Filed By,"Invenergy Solar Development North America LLC Invenergy Thermal Development LLC Invenergy Wind Development North America LLC , Invenergy Transmission LLC ,",09/19/2022,0,20220919-5164 Go to Doc InfoGo to File List,"Reply Comments of Invenergy Solar Development North America LLC, et. al. under RM21-17.",20220919-5164
630,Filed By,"LS Power Grid, LLC",09/19/2022,0,20220919-5170 Go to Doc InfoGo to File List,"Limited Supplemental Reply Comments of LS Power Grid, LLC to Comments of PJM Interconnection, L.L.C. under RM21-17.",20220919-5170
631,Filed By,Edison Electric Institute,09/19/2022,0,20220919-5177 Go to Doc InfoGo to File List,Reply Comments of the Edison Electric Institute under RM21-17.,20220919-5177
632,Filed By,Environmental Law and Policy Center,09/19/2022,0,20220919-5182 Go to Doc InfoGo to File List,Reply Comments of the Conservation and Renewable Energy (CARE) Coalition under RM21-17.,20220919-5182
633,Filed By,WATT Coalition,09/19/2022,0,20220919-5184 Go to Doc InfoGo to File List,Reply comments of WATT Coalition under RM21-17.,20220919-5184
634,Filed By,Americans for a Clean Energy Grid,09/19/2022,0,20220919-5185 Go to Doc InfoGo to File List,Reply Comments of Americans for a Clean Energy Grid under RM21-17.,20220919-5185
635,Filed By,"Entergy Services, LLC Entergy Arkansas, LLC Entergy Louisiana, LLC , Entergy Mississippi, LLC , Entergy New Orleans, LLC , Entergy Texas, Inc. ,",09/19/2022,0,20220919-5193 Go to Doc InfoGo to File List,"Limited Reply Comments of Entergy Services, LLC, et. al. under RM21-17.",20220919-5193
636,Filed By,Office of the Attorney General of Virginia,09/19/2022,0,20220919-5194 Go to Doc InfoGo to File List,"Reply Comments of Virginia Office of the Attorney General, Division of Consumer Counsel under RM21-17.",20220919-5194
637,Filed By,California Independent System Operator Corporation,09/19/2022,0,20220919-5195 Go to Doc InfoGo to File List,Reply Comments of California Independent System Operator Corporation under RM21-17.,20220919-5195
638,Filed By,American Council on Renewable Energy,09/19/2022,0,20220919-5197 Go to Doc InfoGo to File List,Reply Comments of the American Council on Renewable Energy under RM21-17.,20220919-5197
639,Filed By,State Water Contractors,09/19/2022,0,20220919-5165 Go to Doc InfoGo to File List,Comments of the State Water Contractors under RM21-17.,20220919-5165
640,Filed By,Office of Ohio Consumers' Counsel,09/19/2022,0,20220919-5168 Go to Doc InfoGo to File List,Reply Comments of the Office of Ohio Consumer Counsel under RM21-17.,20220919-5168
641,Filed By,"New York Transco, LLC",09/19/2022,0,20220919-5171 Go to Doc InfoGo to File List,"Reply Comments of New York Transco, LLC under RM21-17.",20220919-5171
642,Filed By,"Dominion Energy Services, Inc.",09/19/2022,0,20220919-5173 Go to Doc InfoGo to File List,"Comments of Dominion Energy Services, Inc. under RM21-17.",20220919-5173
643,Filed By,NAACP Grand Rapids,09/19/2022,0,20220919-5178 Go to Doc InfoGo to File List,Joint Comments of Greater Grand Rapids Chapter of the National Association for the Advancement of Colored People under RM21-17.,20220919-5178
644,Filed By,"Alliant Energy Corporate Services, Inc. DTE Electric Company Consumers Energy Company ,",09/19/2022,0,20220919-5181 Go to Doc InfoGo to File List,"Reply Comments of Alliant Energy Corporate Services, Inc., Consumers Energy Company, and DTE Electric Company under RM21-17.",20220919-5181
645,Filed By,Attorney General of Texas,09/19/2022,0,20220919-5188 Go to Doc InfoGo to File List,Motion to Intervene and Comments in Opposition of the State of Texas & Utah et al. under RM21-17.,20220919-5188
646,Filed By,Electricity Transmission Competition Coalition,09/19/2022,0,20220919-5189 Go to Doc InfoGo to File List,Reply Comments of the Electricity Transmission Competition Coalition under RM21-17.,20220919-5189
647,Filed By,CPUC,09/19/2022,0,20220919-5190 Go to Doc InfoGo to File List,Reply Comments of The California Public Utilities Commission under RM21-17.,20220919-5190
648,Filed By,"Exelon Corporation Ameren Services Company Eversource Energy , ITC Holdings Corp. , National Grid USA , Public Service Electric & Gas Company , Xcel Energy Inc. ,",09/19/2022,0,20220919-5191 Go to Doc InfoGo to File List,Reply Comments of Developers Advocating Transmission Advancements under RM21-17.,20220919-5191
649,Filed By,"LS Power Grid, LLC",09/19/2022,0,20220919-5196 Go to Doc InfoGo to File List,"Partial Reply Comments of LS Power Grid, LLC under RM21-17.",20220919-5196
650,Filed By,"Transource Energy, LLC",09/19/2022,0,20220919-5199 Go to Doc InfoGo to File List,"Reply Comments of Transource Energy, LLC under RM21-17.",20220919-5199
651,Filed By,Office of the People’s Counsel for the District of Columbia Maryland Office of People’s Counsel,09/19/2022,0,20220919-5203 Go to Doc InfoGo to File List,Reply Comments of the Office of the People’s Counsel for the District of Columbia and the Maryland Office of People’s Counsel under RM21-17.,20220919-5203
652,Filed By,R Street Institute,09/19/2022,0,20220919-5206 Go to Doc InfoGo to File List,Reply Comments of R Street Institute under RM21-17.,20220919-5206
653,Filed By,Maryland Energy Administration,09/19/2022,0,20220919-5205 Go to Doc InfoGo to File List,Comments of Maryland Energy Administration under RM21-17.,20220919-5205
654,Filed By,MISO Transmission Owners,09/19/2022,0,20220919-5210 Go to Doc InfoGo to File List,Reply Comments of MISO Transmission Owners under RM21-17.,20220919-5210
655,Filed By,"Portland General Electric Company Arizona Public Service Company Avista Corporation ,",09/19/2022,0,20220919-5215 Go to Doc InfoGo to File List,"Joint reply Comments of Arizona Public Service Company, Avista, and Portland General Electric Company under RM21-17.",20220919-5215
656,Filed By,"Midcontinent Independent System Operator, Inc.",09/19/2022,0,20220919-5217 Go to Doc InfoGo to File List,"Reply Comments of the Midcontinent Independent System Operator, Inc. under RM21-17.",20220919-5217
657,Filed By,"Cypress Creek Renewables, LLC",09/19/2022,0,20220919-5219 Go to Doc InfoGo to File List,"Reply Comments of Cypress Creek Renewables, LLC under RM21-17.",20220919-5219
658,Filed By,"Kansas Industrial Consumers Group, Inc. and Kansans for Lowe",09/19/2022,0,20220919-5037 Go to Doc InfoGo to File List,"Comments of Kansas Industrial Consumers Group, Inc. and Kansans for Lower Electric Rates, Inc. under RM21-17.",20220919-5037
659,Filed By,Michigan Attorney General,09/19/2022,0,20220919-5025 Go to Doc InfoGo to File List,Reply Comments of Michigan Attorney General and Citizens Utility Board of Michigan under RM21-17.,20220919-5025
661,Filed By,UNION OF CONCERNED SCIENTISTS,09/19/2022,0,20220919-5047 Go to Doc InfoGo to File List,Comments of Union of Concerned Scientists under RM21-17.,20220919-5047
662,Filed By,"Organization of PJM States, Inc.",09/19/2022,0,20220919-5048 Go to Doc InfoGo to File List,"Reply Comments of Organization of PJM States, Inc. under RM21-17.",20220919-5048
663,Filed By,California Municipal Utilities Association,09/19/2022,0,20220919-5220 Go to Doc InfoGo to File List,Reply Comments of the California Municipal Utilities Association under RM21-17.,20220919-5220
664,Filed By,"American Municipal Power, Inc.",09/19/2022,0,20220919-5198 Go to Doc InfoGo to File List,"Reply Comments of American Municipal Power, Inc. under RM21-17.",20220919-5198
665,Filed By,Transmission Access Policy Study Group,09/19/2022,0,20220919-5104 Go to Doc InfoGo to File List,Reply Comments of Transmission Access Policy Study Group under RM21-17.,20220919-5104
666,Filed By,Utah Division of Public Utilities,09/19/2022,0,20220919-5105 Go to Doc InfoGo to File List,Reply Comments of Utah Division of Public Utilities under RM21-17.,20220919-5105
667,Filed By,Massachusetts Attorney General Maura Healey,09/19/2022,0,20220919-5106 Go to Doc InfoGo to File List,Reply Comments of Massachusetts Attorney General Maura Healey under RM21-17.,20220919-5106
668,Filed By,"City of New York, New York",09/19/2022,0,20220919-5107 Go to Doc InfoGo to File List,Reply Comments of the City of New York under RM21-17.,20220919-5107
669,Filed By,American Public Power Association,09/19/2022,0,20220919-5157 Go to Doc InfoGo to File List,Reply Comments of the American Public Power Association under RM21-17.,20220919-5157
670,Filed By,"Anbaric Development Partners, LLC",09/19/2022,0,20220919-5113 Go to Doc InfoGo to File List,"Reply Comments of Anbaric Development Partners, LLC under RM21-17.",20220919-5113
